images_closed_eye_path,images_no_yawn_path,images_yawn_path,images_open_eye_path
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3117.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02876_0_1_1_0_1_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3095.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02631_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3091.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02652_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3059.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02831_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3157.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02682_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3098.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02851_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3061.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02641_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3057.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02377_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3128.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02888_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3000.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02696_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3137.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02595_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3126.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02875_0_1_1_0_1_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3104.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02339_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2964.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02379_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3103.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02887_0_1_1_0_1_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3079.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02681_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2971.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02680_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3162.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02749_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3127.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02724_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3029.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02943_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3122.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02793_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3020.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02882_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2985.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02720_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3152.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02384_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3164.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02592_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3064.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02870_0_1_1_0_1_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2975.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02798_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3141.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02832_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3075.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02781_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3037.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02727_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3051.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02369_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2970.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02650_0_1_1_1_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2976.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02646_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3038.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02344_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3077.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02651_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3116.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02864_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3108.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02719_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3142.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02670_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2983.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02637_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3105.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02597_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3086.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02671_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3130.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02675_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3014.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02391_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3125.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02674_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2999.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02716_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3082.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02944_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3119.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02854_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3017.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02375_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3151.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02884_0_1_1_0_1_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2991.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02830_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3148.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02643_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3071.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02621_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3138.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02838_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2989.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02364_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2977.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02593_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3087.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02673_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3073.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02644_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3076.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02815_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3058.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02368_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3078.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02678_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3143.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02381_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2988.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02796_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3016.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02717_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3072.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02358_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3123.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02636_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3030.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02669_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3089.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02672_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3115.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02372_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3114.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02679_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2997.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02886_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3166.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02933_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3167.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02655_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3092.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02885_0_1_1_0_1_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3039.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02389_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3028.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02869_0_1_1_0_1_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3099.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02656_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3140.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02889_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3052.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02390_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2972.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02336_0_0_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2981.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02640_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3163.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02833_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2979.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02714_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3129.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02602_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2982.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02689_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2965.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02935_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3024.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02866_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3146.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02594_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3026.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02825_0_1_1_0_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3109.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02942_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3118.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02850_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/2969.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02747_0_1_1_2_0_01.png
,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/no_yawn/3054.jpg,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_no_yawn/open_eye/s0001_02623_0_1_1_0_0_01.png
